timestamp,total_requests,total_cpu
2023-01-01 07:21:00,4619518.0,26468.774
2023-01-01 07:22:00,4604008.0,26528.270000000004
2023-01-01 07:23:00,4611376.0,26588.956000000006
2023-01-01 07:24:00,4637598.0,26648.570000000003
2023-01-01 07:25:00,4816142.0,26709.460000000003
2023-01-01 07:26:00,4731452.0,26768.666
2023-01-01 07:27:00,4724802.0,26829.572
2023-01-01 07:28:00,4772614.0,26889.102000000003
2023-01-01 07:29:00,4812360.0,26948.728000000003
2023-01-01 07:30:00,6327012.0,27009.32
2023-01-01 07:31:00,5297894.0,27068.920000000002
2023-01-01 07:32:00,4968098.0,27128.274
2023-01-01 07:33:00,4903892.0,27188.7
2023-01-01 07:34:00,4897270.0,27249.320000000003
2023-01-01 07:35:00,5070364.0,27309.178
2023-01-01 07:36:00,4926214.0,27369.956000000002
2023-01-01 07:37:00,4860254.0,27429.226000000006
2023-01-01 07:38:00,4866116.0,27489.42000000001
2023-01-01 07:39:00,4895338.0,27548.778000000006
2023-01-01 07:40:00,5483136.0,27609.190000000002
2023-01-01 07:41:00,5062460.0,27669.316000000003
2023-01-01 07:42:00,4976562.0,27728.620000000003
2023-01-01 07:43:00,4972286.0,27789.234000000004
2023-01-01 07:44:00,4987740.0,27847.894000000004
2023-01-01 07:45:00,5256658.0,27909.744000000002
2023-01-01 07:46:00,5056314.0,27968.142000000003
2023-01-01 07:47:00,5036254.0,28029.228000000006
2023-01-01 07:48:00,5044270.0,28088.77600000001
2023-01-01 07:49:00,5072052.0,28148.846
2023-01-01 07:50:00,5623360.0,28208.806000000004
2023-01-01 07:51:00,5219508.0,28269.102000000003
2023-01-01 07:52:00,5164874.0,28329.644
2023-01-01 07:53:00,5187822.0,28388.230000000003
2023-01-01 07:54:00,5194476.0,28448.940000000006
2023-01-01 07:55:00,5404012.0,28509.580000000005
2023-01-01 07:56:00,5243198.0,28568.15000000001
2023-01-01 07:57:00,5386212.0,28628.374
2023-01-01 07:58:00,5479722.0,28688.780000000002
2023-01-01 07:59:00,5677744.0,28749.074000000004
2023-01-01 08:00:00,8212350.0,28810.796
2023-01-01 08:01:00,6355994.0,28870.08800000001
2023-01-01 08:02:00,5887928.0,28929.59400000001
2023-01-01 08:03:00,5790666.0,28989.680000000008
2023-01-01 08:04:00,5732176.0,29049.256000000005
2023-01-01 08:05:00,5922586.0,29109.572000000004
2023-01-01 08:06:00,5680480.0,29170.272000000004
2023-01-01 08:07:00,5641194.0,29229.09800000001
2023-01-01 08:08:00,5659952.0,29288.846000000005
